P05,0.9,0.2,1,0.13689263221188488
P05,0.9,0.2,2,0.11426023342606315
P05,0.9,0.2,3,0.11567390332383325
P05,0.9,0.2,4,0.11369852041561274
P05,0.9,0.2,5,0.11945153489765169
P05,0.9,0.2,6,0.09961571335921907
P05,0.9,0.2,7,0.08446417398927004
P05,0.9,0.2,8,0.08684740162647736
P05,0.9,0.2,9,0.10998381504599747
P05,0.9,0.2,10,0.11832760121715315
P05,0.9,0.3,1,0.08448553505013907
P05,0.9,0.3,2,0.05175047230614902
P05,0.9,0.3,3,0.06950375899408352
P05,0.9,0.3,4,0.05374695877366745
P05,0.9,0.3,5,0.07884510106189806
P05,0.9,0.3,6,0.08904743984474543
P05,0.9,0.3,7,0.09351652362845568
P05,0.9,0.3,8,0.11897269791739216
P05,0.9,0.3,9,0.0518262323010448
P05,0.9,0.3,10,0.08180995591119984
P05,0.9,0.4,1,0.09526218747798214
P05,0.9,0.4,2,0.09074481278655104
P05,0.9,0.4,3,0.09980186661224433
P05,0.9,0.4,4,0.11351067080550907
P05,0.9,0.4,5,0.07601183794836475
P05,0.9,0.4,6,0.0343611145648843
P05,0.9,0.4,7,0.12418245738674329
P05,0.9,0.4,8,0.06325222864654721
P05,0.9,0.4,9,0.08577660400903386
P05,0.9,0.4,10,0.07568843300794029
P05,0.8,0.2,1,0.13823797134172966
P05,0.8,0.2,2,0.06474079347243122
P05,0.8,0.2,3,0.11384204353029105
P05,0.8,0.2,4,0.07519857877758877
P05,0.8,0.2,5,0.08141828742761147
P05,0.8,0.2,6,0.07655780179211928
P05,0.8,0.2,7,0.07579408914741416
P05,0.8,0.2,8,0.0560310583334637
P05,0.8,0.2,9,0.13869442008538407
P05,0.8,0.2,10,0.07774928799364936
P05,0.8,0.3,1,0.13812203637246134
P05,0.8,0.3,2,0.06637882953774528
P05,0.8,0.3,3,0.0462774381021376
P05,0.8,0.3,4,0.0668757841192516
P05,0.8,0.3,5,0.10785314110712561
P05,0.8,0.3,6,0.12564801333235587
P05,0.8,0.3,7,0.08724294219376612
P05,0.8,0.3,8,0.06295328845414243
P05,0.8,0.3,9,0.15034975112256502
P05,0.8,0.3,10,0.07809214106173264
P05,0.8,0.4,1,0.11561123004545767
P05,0.8,0.4,2,0.09178512632613725
P05,0.8,0.4,3,0.09017541624429976
P05,0.8,0.4,4,0.09908223456806663
P05,0.8,0.4,5,0.12071202263854588
P05,0.8,0.4,6,0.11878814769408601
P05,0.8,0.4,7,0.10316879406069249
P05,0.8,0.4,8,0.07698378973112449
P05,0.8,0.4,9,0.0417427475930641
P05,0.8,0.4,10,0.09713317645462506
P05,0.7,0.2,1,0.13135967217906067
P05,0.7,0.2,2,0.09531038496499719
P05,0.7,0.2,3,0.0447574788576008
P05,0.7,0.2,4,0.054440141410738906
P05,0.7,0.2,5,0.10673970811862693
P05,0.7,0.2,6,0.052363182401741
P05,0.7,0.2,7,0.07816668048603916
P05,0.7,0.2,8,0.1346547946736758
P05,0.7,0.2,9,0.07308155321766586
P05,0.7,0.2,10,0.10986719500356218
P05,0.7,0.3,1,0.11932391377855074
P05,0.7,0.3,2,0.09112464395532542
P05,0.7,0.3,3,0.11555547795180882
P05,0.7,0.3,4,0.10433447581010448
P05,0.7,0.3,5,0.1096388565362459
P05,0.7,0.3,6,0.07415555769608895
P05,0.7,0.3,7,0.060029769501020215
P05,0.7,0.3,8,0.08385970797441755
P05,0.7,0.3,9,0.08471730895175345
P05,0.7,0.3,10,0.08102400141870617
P05,0.7,0.4,1,0.10872389744929821
P05,0.7,0.4,2,0.08971779500633009
P05,0.7,0.4,3,0.09727745222625249
P05,0.7,0.4,4,0.04914250026649615
P05,0.7,0.4,5,0.09128791767490035
P05,0.7,0.4,6,0.13949732510604745
P05,0.7,0.4,7,0.09537652669507178
P05,0.7,0.4,8,0.16602859689214863
P05,0.7,0.4,9,0.08734432402579136
P05,0.7,0.4,10,0.030199553335573674
